person	meeting_title	start_time	end_time	duration_minutes
Person_17	Demo	2025-08-21 12:45:00	2025-08-21 14:45:00	120
Person_17	Brainstorming	2025-08-21 14:45:00	2025-08-21 15:00:00	15
Person_17	Design Review	2025-08-22 08:45:00	2025-08-22 09:30:00	45
Person_17	Code Review	2025-08-22 10:00:00	2025-08-22 14:00:00	240
Person_17	Budget Review	2025-08-22 14:00:00	2025-08-22 14:30:00	30
Person_17	Design Review	2025-08-22 14:30:00	2025-08-22 15:00:00	30
Person_17	Architecture Review	2025-08-25 08:30:00	2025-08-25 08:45:00	15
Person_17	Budget Review	2025-08-25 09:15:00	2025-08-25 12:15:00	180
Person_17	Architecture Review	2025-08-25 12:15:00	2025-08-25 12:45:00	30
Person_17	Retrospective	2025-08-25 12:45:00	2025-08-25 14:15:00	90
Person_17	Demo	2025-08-25 14:15:00	2025-08-25 15:00:00	45
Person_17	Demo	2025-08-26 08:45:00	2025-08-26 11:45:00	180
Person_17	Technical Discussion	2025-08-26 11:45:00	2025-08-26 15:45:00	240
Person_17	Project Review	2025-08-26 15:45:00	2025-08-26 16:00:00	15
Person_17	Technical Discussion	2025-08-27 11:30:00	2025-08-27 14:30:00	180
Person_17	Technical Discussion	2025-08-28 08:15:00	2025-08-28 12:15:00	240
Person_17	Retrospective	2025-08-29 10:30:00	2025-08-29 11:15:00	45
Person_17	Client Call	2025-08-29 13:00:00	2025-08-29 13:30:00	30
Person_17	Design Review	2025-08-29 15:00:00	2025-08-29 15:30:00	30
Person_18	Strategy Session	2025-07-21 08:45:00	2025-07-21 09:00:00	15
Person_18	Architecture Review	2025-07-21 10:45:00	2025-07-21 13:45:00	180
Person_18	Team Standup	2025-07-21 13:45:00	2025-07-21 14:30:00	45
Person_18	Demo	2025-07-22 09:45:00	2025-07-22 10:45:00	60
Person_18	Budget Review	2025-07-22 10:45:00	2025-07-22 14:45:00	240
Person_18	Budget Review	2025-07-23 09:00:00	2025-07-23 12:00:00	180
Person_18	Interview	2025-07-23 12:00:00	2025-07-23 13:30:00	90
Person_18	Team Standup	2025-07-23 13:30:00	2025-07-23 14:00:00	30
Person_18	Product Demo	2025-07-24 08:00:00	2025-07-24 08:15:00	15
Person_18	Code Review	2025-07-25 08:15:00	2025-07-25 09:45:00	90
Person_18	Demo	2025-07-25 11:15:00	2025-07-25 14:15:00	180
Person_18	Planning Meeting	2025-07-25 14:15:00	2025-07-25 14:30:00	15
Person_18	All Hands	2025-07-28 10:15:00	2025-07-28 11:00:00	45
Person_18	Sprint Planning	2025-07-28 11:00:00	2025-07-28 14:00:00	180
Person_18	Project Review	2025-07-29 09:00:00	2025-07-29 12:00:00	180
Person_18	Brainstorming	2025-07-29 12:00:00	2025-07-29 15:00:00	180
Person_18	Sprint Planning	2025-07-29 15:00:00	2025-07-29 15:30:00	30
Person_18	Technical Discussion	2025-07-30 08:00:00	2025-07-30 11:00:00	180
Person_18	Code Review	2025-07-30 11:30:00	2025-07-30 15:30:00	240
Person_18	1:1 Meeting	2025-07-31 08:15:00	2025-07-31 10:15:00	120
Person_18	Interview	2025-07-31 11:00:00	2025-07-31 15:00:00	240
Person_18	Architecture Review	2025-07-31 15:00:00	2025-07-31 15:30:00	30
Person_18	Architecture Review	2025-08-01 10:00:00	2025-08-01 10:30:00	30
Person_18	Budget Review	2025-08-01 11:00:00	2025-08-01 11:30:00	30
Person_18	Stakeholder Meeting	2025-08-01 11:45:00	2025-08-01 13:15:00	90
Person_18	Brainstorming	2025-08-01 13:15:00	2025-08-01 13:45:00	30
Person_18	Architecture Review	2025-08-01 13:45:00	2025-08-01 14:45:00	60
Person_18	Product Demo	2025-08-01 14:45:00	2025-08-01 15:15:00	30
Person_18	Technical Discussion	2025-08-04 14:00:00	2025-08-04 15:30:00	90
Person_18	1:1 Meeting	2025-08-05 12:45:00	2025-08-05 13:30:00	45
Person_18	Brainstorming	2025-08-05 14:15:00	2025-08-05 15:45:00	90
Person_18	Project Review	2025-08-06 12:15:00	2025-08-06 13:00:00	45
Person_18	Team Standup	2025-08-07 10:00:00	2025-08-07 11:30:00	90
Person_18	Planning Meeting	2025-08-07 13:00:00	2025-08-07 13:30:00	30
Person_18	Training Session	2025-08-07 13:30:00	2025-08-07 14:15:00	45
Person_18	Design Review	2025-08-07 14:15:00	2025-08-07 15:00:00	45
Person_18	Project Review	2025-08-08 10:45:00	2025-08-08 11:00:00	15
Person_18	Planning Meeting	2025-08-08 12:00:00	2025-08-08 13:00:00	60
Person_18	Training Session	2025-08-11 08:15:00	2025-08-11 08:30:00	15
Person_18	Planning Meeting	2025-08-11 11:00:00	2025-08-11 15:00:00	240
Person_18	Architecture Review	2025-08-11 15:00:00	2025-08-11 15:45:00	45
Person_18	Architecture Review	2025-08-12 09:15:00	2025-08-12 13:15:00	240
Person_18	Budget Review	2025-08-13 08:00:00	2025-08-13 11:00:00	180
Person_18	All Hands	2025-08-13 11:00:00	2025-08-13 15:00:00	240
Person_18	Retrospective	2025-08-13 15:00:00	2025-08-13 16:00:00	60
Person_18	Demo	2025-08-14 10:15:00	2025-08-14 13:15:00	180
Person_18	Client Call	2025-08-14 13:15:00	2025-08-14 14:45:00	90
Person_18	Code Review	2025-08-14 14:45:00	2025-08-14 15:45:00	60
Person_18	Product Demo	2025-08-15 10:30:00	2025-08-15 11:15:00	45
Person_18	Demo	2025-08-15 12:15:00	2025-08-15 13:15:00	60
Person_18	Team Standup	2025-08-15 13:30:00	2025-08-15 13:45:00	15
Person_18	1:1 Meeting	2025-08-18 09:30:00	2025-08-18 11:00:00	90
Person_18	Budget Review	2025-08-18 11:00:00	2025-08-18 13:00:00	120
Person_18	Strategy Session	2025-08-18 13:00:00	2025-08-18 13:15:00	15
Person_18	Project Review	2025-08-18 13:15:00	2025-08-18 13:30:00	15
Person_18	Design Review	2025-08-18 13:45:00	2025-08-18 14:15:00	30
Person_18	Client Call	2025-08-18 14:15:00	2025-08-18 14:45:00	30
Person_18	Planning Meeting	2025-08-19 12:45:00	2025-08-19 15:45:00	180
Person_18	Project Review	2025-08-20 09:15:00	2025-08-20 10:45:00	90
Person_18	Design Review	2025-08-20 10:45:00	2025-08-20 12:15:00	90
Person_18	Demo	2025-08-20 12:15:00	2025-08-20 13:45:00	90
Person_18	Design Review	2025-08-20 13:45:00	2025-08-20 14:15:00	30
Person_18	Training Session	2025-08-21 08:30:00	2025-08-21 10:30:00	120
Person_18	1:1 Meeting	2025-08-21 10:30:00	2025-08-21 10:45:00	15
Person_18	Product Demo	2025-08-21 10:45:00	2025-08-21 11:15:00	30
Person_18	Design Review	2025-08-21 11:15:00	2025-08-21 12:45:00	90
Person_18	Architecture Review	2025-08-21 12:45:00	2025-08-21 15:45:00	180
Person_18	Client Call	2025-08-21 15:45:00	2025-08-21 16:00:00	15
Person_18	Architecture Review	2025-08-22 08:00:00	2025-08-22 12:00:00	240
Person_18	Retrospective	2025-08-25 13:30:00	2025-08-25 13:45:00	15
Person_18	Sprint Planning	2025-08-26 10:00:00	2025-08-26 14:00:00	240
Person_18	Architecture Review	2025-08-27 11:15:00	2025-08-27 11:30:00	15
Person_18	Code Review	2025-08-27 12:30:00	2025-08-27 13:00:00	30
Person_18	Budget Review	2025-08-28 10:45:00	2025-08-28 12:45:00	120
Person_18	Design Review	2025-08-29 08:30:00	2025-08-29 10:30:00	120
Person_18	Product Demo	2025-08-29 11:00:00	2025-08-29 11:30:00	30
Person_19	Product Demo	2025-07-21 09:30:00	2025-07-21 10:30:00	60
Person_19	Strategy Session	2025-07-21 11:15:00	2025-07-21 11:30:00	15
Person_19	Interview	2025-07-21 13:15:00	2025-07-21 13:45:00	30
Person_19	Retrospective	2025-07-21 13:45:00	2025-07-21 15:15:00	90
Person_19	Strategy Session	2025-07-22 08:15:00	2025-07-22 09:00:00	45
Person_19	Strategy Session	2025-07-22 11:00:00	2025-07-22 15:00:00	240
Person_19	Retrospective	2025-07-23 12:00:00	2025-07-23 13:00:00	60
Person_19	Product Demo	2025-07-24 12:15:00	2025-07-24 13:45:00	90
Person_19	Demo	2025-07-25 08:15:00	2025-07-25 08:30:00	15
Person_19	Strategy Session	2025-07-25 09:00:00	2025-07-25 12:00:00	180
Person_19	1:1 Meeting	2025-07-25 12:00:00	2025-07-25 12:15:00	15
Person_19	Technical Discussion	2025-07-25 14:15:00	2025-07-25 15:00:00	45
Person_19	Team Standup	2025-07-28 10:45:00	2025-07-28 14:45:00	240
Person_19	Design Review	2025-07-29 08:45:00	2025-07-29 10:15:00	90
Person_19	1:1 Meeting	2025-07-29 10:15:00	2025-07-29 10:30:00	15
Person_19	Strategy Session	2025-07-30 08:30:00	2025-07-30 09:30:00	60
Person_19	Brainstorming	2025-07-30 12:00:00	2025-07-30 12:30:00	30
Person_19	Client Call	2025-07-30 14:45:00	2025-07-30 15:15:00	30
Person_19	Strategy Session	2025-07-31 10:30:00	2025-07-31 11:15:00	45
Person_19	Client Call	2025-07-31 11:15:00	2025-07-31 14:15:00	180
Person_19	Client Call	2025-08-01 08:30:00	2025-08-01 10:30:00	120
Person_19	Sprint Planning	2025-08-01 10:30:00	2025-08-01 12:00:00	90
Person_19	Code Review	2025-08-01 12:00:00	2025-08-01 12:45:00	45
Person_19	Interview	2025-08-01 13:45:00	2025-08-01 14:30:00	45
Person_19	Team Standup	2025-08-04 08:15:00	2025-08-04 12:15:00	240
Person_19	Training Session	2025-08-04 12:15:00	2025-08-04 12:30:00	15
Person_19	Team Standup	2025-08-04 12:30:00	2025-08-04 15:30:00	180
Person_19	Project Review	2025-08-04 15:30:00	2025-08-04 15:45:00	15
Person_19	Project Review	2025-08-05 10:30:00	2025-08-05 14:30:00	240
Person_19	Planning Meeting	2025-08-05 14:30:00	2025-08-05 14:45:00	15
Person_19	Client Call	2025-08-06 09:30:00	2025-08-06 10:30:00	60
Person_19	Team Standup	2025-08-06 11:30:00	2025-08-06 13:30:00	120
Person_19	Interview	2025-08-06 13:30:00	2025-08-06 14:00:00	30
Person_19	Strategy Session	2025-08-07 08:15:00	2025-08-07 09:45:00	90
Person_19	Planning Meeting	2025-08-07 10:00:00	2025-08-07 14:00:00	240
Person_19	Strategy Session	2025-08-07 14:00:00	2025-08-07 15:00:00	60
Person_19	All Hands	2025-08-07 15:00:00	2025-08-07 15:30:00	30
Person_19	Interview	2025-08-08 13:30:00	2025-08-08 13:45:00	15
Person_19	1:1 Meeting	2025-08-11 08:45:00	2025-08-11 09:00:00	15
Person_19	Design Review	2025-08-11 13:15:00	2025-08-11 15:15:00	120
Person_19	Code Review	2025-08-12 08:30:00	2025-08-12 09:00:00	30
Person_19	Technical Discussion	2025-08-12 10:30:00	2025-08-12 14:30:00	240
Person_19	Stakeholder Meeting	2025-08-12 14:30:00	2025-08-12 14:45:00	15
Person_19	Client Call	2025-08-12 14:45:00	2025-08-12 15:15:00	30
Person_19	Sprint Planning	2025-08-13 08:00:00	2025-08-13 12:00:00	240
Person_19	Demo	2025-08-13 12:00:00	2025-08-13 12:30:00	30
Person_19	Brainstorming	2025-08-13 12:30:00	2025-08-13 13:15:00	45
Person_19	Code Review	2025-08-13 13:15:00	2025-08-13 14:15:00	60
Person_19	Interview	2025-08-13 14:15:00	2025-08-13 14:45:00	30
Person_19	Strategy Session	2025-08-13 14:45:00	2025-08-13 15:30:00	45
Person_19	Technical Discussion	2025-08-13 15:30:00	2025-08-13 16:00:00	30
Person_19	Client Call	2025-08-14 09:00:00	2025-08-14 10:30:00	90
Person_19	Brainstorming	2025-08-15 10:30:00	2025-08-15 11:30:00	60
Person_19	Product Demo	2025-08-15 12:45:00	2025-08-15 13:30:00	45
Person_19	Demo	2025-08-15 14:15:00	2025-08-15 15:00:00	45
Person_19	Brainstorming	2025-08-15 15:00:00	2025-08-15 15:45:00	45
Person_19	Strategy Session	2025-08-18 11:30:00	2025-08-18 15:30:00	240
Person_19	Demo	2025-08-19 10:00:00	2025-08-19 11:00:00	60
Person_19	1:1 Meeting	2025-08-20 08:15:00	2025-08-20 11:15:00	180
Person_19	Team Standup	2025-08-20 12:45:00	2025-08-20 13:30:00	45
Person_19	Interview	2025-08-21 09:00:00	2025-08-21 09:15:00	15
Person_19	Code Review	2025-08-21 10:00:00	2025-08-21 14:00:00	240
Person_19	Stakeholder Meeting	2025-08-21 14:00:00	2025-08-21 14:15:00	15
Person_19	Team Standup	2025-08-21 14:15:00	2025-08-21 14:45:00	30
Person_19	Budget Review	2025-08-22 12:00:00	2025-08-22 12:15:00	15
Person_19	Design Review	2025-08-22 14:00:00	2025-08-22 14:45:00	45
Person_19	Team Standup	2025-08-25 11:00:00	2025-08-25 15:00:00	240
Person_19	Design Review	2025-08-25 15:00:00	2025-08-25 15:15:00	15
Person_19	Retrospective	2025-08-25 15:15:00	2025-08-25 16:00:00	45
Person_19	Stakeholder Meeting	2025-08-26 08:15:00	2025-08-26 10:15:00	120
Person_19	Client Call	2025-08-26 10:15:00	2025-08-26 12:15:00	120
Person_19	Sprint Planning	2025-08-26 12:15:00	2025-08-26 12:30:00	15
Person_19	Interview	2025-08-26 12:30:00	2025-08-26 12:45:00	15
Person_19	Brainstorming	2025-08-26 12:45:00	2025-08-26 13:30:00	45
Person_19	Strategy Session	2025-08-26 13:30:00	2025-08-26 13:45:00	15
Person_19	Brainstorming	2025-08-26 13:45:00	2025-08-26 15:15:00	90
Person_19	Architecture Review	2025-08-27 13:30:00	2025-08-27 14:00:00	30
Person_19	1:1 Meeting	2025-08-28 10:15:00	2025-08-28 13:15:00	180
Person_19	Training Session	2025-08-28 13:15:00	2025-08-28 15:15:00	120
Person_19	Stakeholder Meeting	2025-08-29 10:00:00	2025-08-29 14:00:00	240
Person_20	Planning Meeting	2025-07-21 11:15:00	2025-07-21 11:45:00	30
Person_20	Brainstorming	2025-07-21 11:45:00	2025-07-21 13:15:00	90
Person_20	Project Review	2025-07-21 13:15:00	2025-07-21 14:15:00	60
Person_20	Training Session	2025-07-22 09:15:00	2025-07-22 09:45:00	30
Person_20	All Hands	2025-07-22 13:45:00	2025-07-22 14:15:00	30
Person_20	Sprint Planning	2025-07-23 10:30:00	2025-07-23 10:45:00	15
Person_20	Interview	2025-07-23 12:00:00	2025-07-23 12:45:00	45
Person_20	Code Review	2025-07-24 08:00:00	2025-07-24 08:30:00	30
Person_20	Strategy Session	2025-07-24 10:15:00	2025-07-24 10:30:00	15
Person_20	Stakeholder Meeting	2025-07-25 10:30:00	2025-07-25 14:30:00	240
Person_20	Training Session	2025-07-28 09:15:00	2025-07-28 10:45:00	90
Person_20	Interview	2025-07-28 12:00:00	2025-07-28 13:00:00	60
Person_20	Interview	2025-07-29 09:15:00	2025-07-29 09:30:00	15
Person_20	Code Review	2025-07-29 09:30:00	2025-07-29 10:15:00	45
Person_20	Planning Meeting	2025-07-29 10:15:00	2025-07-29 11:45:00	90
Person_20	Planning Meeting	2025-07-29 11:45:00	2025-07-29 13:15:00	90
Person_20	Product Demo	2025-07-29 14:00:00	2025-07-29 14:45:00	45
Person_20	Training Session	2025-07-30 11:45:00	2025-07-30 12:30:00	45
Person_20	Interview	2025-07-31 09:15:00	2025-07-31 11:15:00	120
Person_20	Demo	2025-07-31 13:30:00	2025-07-31 13:45:00	15
Person_20	Team Standup	2025-08-01 09:00:00	2025-08-01 10:30:00	90
Person_20	All Hands	2025-08-01 12:15:00	2025-08-01 15:15:00	180
Person_20	Product Demo	2025-08-04 08:00:00	2025-08-04 08:45:00	45
Person_20	Budget Review	2025-08-04 11:45:00	2025-08-04 15:45:00	240
Person_20	Design Review	2025-08-05 09:45:00	2025-08-05 12:45:00	180
Person_20	Team Standup	2025-08-05 12:45:00	2025-08-05 13:15:00	30
Person_20	Product Demo	2025-08-05 13:45:00	2025-08-05 14:30:00	45
Person_20	Stakeholder Meeting	2025-08-06 12:45:00	2025-08-06 13:45:00	60
Person_20	Training Session	2025-08-06 14:30:00	2025-08-06 15:30:00	60
Person_20	Design Review	2025-08-07 09:45:00	2025-08-07 10:15:00	30
Person_20	Interview	2025-08-07 10:15:00	2025-08-07 10:30:00	15
Person_20	Retrospective	2025-08-07 11:00:00	2025-08-07 14:00:00	180
Person_20	All Hands	2025-08-07 14:00:00	2025-08-07 16:00:00	120
Person_20	Technical Discussion	2025-08-08 08:30:00	2025-08-08 10:30:00	120
Person_20	Strategy Session	2025-08-08 10:30:00	2025-08-08 11:00:00	30
Person_20	All Hands	2025-08-08 11:30:00	2025-08-08 14:30:00	180
Person_20	Stakeholder Meeting	2025-08-08 14:30:00	2025-08-08 16:00:00	90
Person_20	Planning Meeting	2025-08-11 09:30:00	2025-08-11 10:15:00	45
Person_20	Technical Discussion	2025-08-11 11:00:00	2025-08-11 15:00:00	240
Person_20	Architecture Review	2025-08-11 15:00:00	2025-08-11 15:45:00	45
Person_20	Team Standup	2025-08-11 15:45:00	2025-08-11 16:00:00	15
Person_20	Budget Review	2025-08-12 08:30:00	2025-08-12 12:30:00	240
Person_20	Architecture Review	2025-08-12 12:30:00	2025-08-12 15:30:00	180
Person_20	Brainstorming	2025-08-13 08:15:00	2025-08-13 12:15:00	240
Person_20	Training Session	2025-08-13 12:15:00	2025-08-13 12:30:00	15
Person_20	Stakeholder Meeting	2025-08-13 12:30:00	2025-08-13 13:00:00	30
Person_20	Architecture Review	2025-08-13 13:00:00	2025-08-13 15:00:00	120
Person_20	Architecture Review	2025-08-13 15:00:00	2025-08-13 15:45:00	45
Person_20	Interview	2025-08-14 10:15:00	2025-08-14 10:30:00	15
Person_20	Stakeholder Meeting	2025-08-14 10:30:00	2025-08-14 12:00:00	90
Person_20	Design Review	2025-08-14 12:00:00	2025-08-14 12:45:00	45
Person_20	Planning Meeting	2025-08-14 12:45:00	2025-08-14 13:30:00	45
Person_20	Strategy Session	2025-08-14 13:30:00	2025-08-14 14:00:00	30
Person_20	1:1 Meeting	2025-08-14 14:00:00	2025-08-14 14:45:00	45
Person_20	Planning Meeting	2025-08-14 14:45:00	2025-08-14 15:00:00	15
Person_20	Team Standup	2025-08-15 09:00:00	2025-08-15 11:00:00	120
Person_20	Interview	2025-08-15 11:00:00	2025-08-15 12:30:00	90
Person_20	Technical Discussion	2025-08-15 12:30:00	2025-08-15 13:00:00	30
Person_20	Demo	2025-08-18 09:45:00	2025-08-18 13:45:00	240
Person_20	All Hands	2025-08-19 08:45:00	2025-08-19 09:15:00	30
Person_20	Stakeholder Meeting	2025-08-19 09:15:00	2025-08-19 10:15:00	60
Person_20	Product Demo	2025-08-19 10:15:00	2025-08-19 11:15:00	60
Person_20	Design Review	2025-08-19 11:30:00	2025-08-19 12:00:00	30
Person_20	Interview	2025-08-19 12:00:00	2025-08-19 12:15:00	15
Person_20	Budget Review	2025-08-20 09:15:00	2025-08-20 11:15:00	120
Person_20	Brainstorming	2025-08-20 11:45:00	2025-08-20 15:45:00	240
Person_20	All Hands	2025-08-21 09:00:00	2025-08-21 10:00:00	60
Person_20	Project Review	2025-08-22 08:45:00	2025-08-22 11:45:00	180
Person_20	Project Review	2025-08-22 11:45:00	2025-08-22 12:45:00	60
Person_20	Architecture Review	2025-08-22 14:30:00	2025-08-22 14:45:00	15
Person_20	Project Review	2025-08-25 08:15:00	2025-08-25 09:45:00	90
Person_20	Client Call	2025-08-25 12:00:00	2025-08-25 12:15:00	15
Person_20	Strategy Session	2025-08-25 13:00:00	2025-08-25 14:00:00	60
Person_20	Team Standup	2025-08-25 14:00:00	2025-08-25 15:30:00	90
Person_20	Client Call	2025-08-25 15:30:00	2025-08-25 16:00:00	30
Person_20	Training Session	2025-08-26 09:00:00	2025-08-26 09:30:00	30
Person_20	Technical Discussion	2025-08-27 08:45:00	2025-08-27 09:15:00	30
Person_20	Planning Meeting	2025-08-27 10:15:00	2025-08-27 11:15:00	60
Person_20	Brainstorming	2025-08-27 12:15:00	2025-08-27 13:00:00	45
Person_20	Technical Discussion	2025-08-27 13:00:00	2025-08-27 14:00:00	60
Person_20	Strategy Session	2025-08-27 14:00:00	2025-08-27 14:15:00	15
Person_20	Technical Discussion	2025-08-28 09:30:00	2025-08-28 13:30:00	240
Person_20	Stakeholder Meeting	2025-08-28 13:30:00	2025-08-28 14:00:00	30
Person_20	Stakeholder Meeting	2025-08-28 14:00:00	2025-08-28 15:00:00	60
Person_20	Client Call	2025-08-28 15:00:00	2025-08-28 15:45:00	45
Person_20	Budget Review	2025-08-29 10:30:00	2025-08-29 14:30:00	240
Person_20	Architecture Review	2025-08-29 14:30:00	2025-08-29 15:00:00	30
Person_20	Budget Review	2025-08-29 15:00:00	2025-08-29 15:30:00	30
Person_20	Client Call	2025-08-29 15:30:00	2025-08-29 16:00:00	30
